datetime,client,close,price_am,price_pm,Month,DayofMonth,dayofweek,year,y,mod_predict
2016-01-27,0,0,0,0,1,27,2,2016,41,41.00069808959961
2016-01-28,1,0,0,0,1,28,3,2016,53,52.99982833862305
2016-01-29,1,0,0,0,1,29,4,2016,68,67.99681854248047
2016-01-30,1,0,2,1,1,30,5,2016,78,77.99761199951172
2016-01-31,1,0,1,1,1,31,6,2016,79,78.99956512451172
2016-02-01,1,0,1,1,2,1,0,2016,50,50.00025939941406
2016-02-02,1,0,0,0,2,2,1,2016,31,31.000869750976562
2016-02-03,1,0,0,0,2,3,2,2016,40,39.99989700317383
2016-02-04,1,0,0,0,2,4,3,2016,29,29.001672744750977
2016-02-05,1,0,0,0,2,5,4,2016,39,38.99980163574219
2016-02-06,1,0,2,2,2,6,5,2016,48,47.999935150146484
2016-02-07,1,0,1,0,2,7,6,2016,58,57.99993133544922
2016-02-08,1,0,0,0,2,8,0,2016,43,42.99950408935547
2016-02-09,0,0,0,0,2,9,1,2016,31,30.99782371520996
2016-02-10,0,0,0,0,2,10,2,2016,48,47.995323181152344
2016-02-11,1,0,1,0,2,11,3,2016,42,42.00028610229492
2016-02-12,0,0,1,0,2,12,4,2016,55,54.994834899902344
2016-02-13,0,0,2,1,2,13,5,2016,53,52.99857711791992
2016-02-14,1,0,1,0,2,14,6,2016,51,51.00041198730469
2016-02-15,0,0,0,0,2,15,0,2016,45,45.00046920776367
2016-02-16,0,0,0,0,2,16,1,2016,33,33.00056457519531
2016-02-17,0,0,0,0,2,17,2,2016,26,26.00034523010254
2016-02-18,0,0,0,0,2,18,3,2016,47,46.996429443359375
2016-02-19,0,0,1,1,2,19,4,2016,37,37.00093078613281
2016-02-20,1,0,2,2,2,20,5,2016,66,66.0001449584961
2016-02-21,1,0,1,2,2,21,6,2016,63,63.000492095947266
2016-02-22,0,0,1,0,2,22,0,2016,61,60.996456146240234
2016-02-23,0,0,1,0,2,23,1,2016,63,62.995643615722656
2016-02-24,0,0,1,1,2,24,2,2016,62,61.99778366088867
2016-02-25,1,0,1,0,2,25,3,2016,63,63.00045394897461
2016-02-26,0,0,2,1,2,26,4,2016,71,70.99604034423828
2016-02-27,1,0,3,2,2,27,5,2016,83,83.0008316040039
2016-02-28,0,0,2,2,2,28,6,2016,68,68.00009155273438
2016-02-29,1,0,2,1,2,29,0,2016,77,76.99832153320312
2016-03-01,1,0,2,1,3,1,1,2016,63,63.00048065185547
2016-03-02,1,0,1,1,3,2,2,2016,59,58.99990463256836
2016-03-03,1,0,0,0,3,3,3,2016,53,52.99933624267578
2016-03-04,1,0,1,0,3,4,4,2016,62,61.99966049194336
2016-03-05,1,0,2,1,3,5,5,2016,67,66.99855041503906
2016-03-06,1,0,1,1,3,6,6,2016,59,59.00026321411133
2016-03-07,1,0,1,1,3,7,0,2016,53,53.00043487548828
2016-03-08,0,0,1,0,3,8,1,2016,46,46.00040817260742
2016-03-09,1,0,0,0,3,9,2,2016,56,55.99987030029297
2016-03-10,1,0,0,0,3,10,3,2016,60,59.998104095458984
2016-03-11,0,0,1,0,3,11,4,2016,66,65.99835968017578
2016-03-12,1,0,2,2,3,12,5,2016,84,83.99737548828125
2016-03-13,0,0,1,1,3,13,6,2016,77,76.99493408203125
2016-03-14,1,0,1,1,3,14,0,2016,69,68.9981918334961
2016-03-15,0,0,2,1,3,15,1,2016,81,80.99942016601562
2016-03-16,0,0,1,2,3,16,2,2016,78,77.99954986572266
2016-03-17,0,0,2,3,3,17,3,2016,87,86.99916076660156
2016-03-18,0,0,2,3,3,18,4,2016,102,101.9952621459961
2016-03-19,1,0,3,3,3,19,5,2016,94,93.99758911132812
2016-03-20,0,0,4,4,3,20,6,2016,101,100.998291015625
2016-03-21,1,0,3,3,3,21,0,2016,100,99.99995422363281
2016-03-22,0,0,4,4,3,22,1,2016,96,95.99835968017578
2016-03-23,1,0,2,4,3,23,2,2016,96,96.00048065185547
2016-03-24,1,0,3,2,3,24,3,2016,94,93.9986572265625
2016-03-25,1,0,4,5,3,25,4,2016,90,90.00025939941406
2016-03-26,1,0,5,5,3,26,5,2016,93,92.99878692626953
2016-03-27,1,0,5,4,3,27,6,2016,94,93.99950408935547
2016-03-28,1,0,4,4,3,28,0,2016,86,86.0
2016-03-29,1,0,4,4,3,29,1,2016,98,97.99967956542969
2016-03-30,1,0,5,4,3,30,2,2016,99,99.00049591064453
2016-03-31,1,0,5,4,3,31,3,2016,105,104.99908447265625
